0	351	5.0
0	1481	3.0
0	7666	5.0
0	2018	5.0
0	702	4.0
0	39	5.0
0	5521	3.0
0	3863	5.0
0	3497	5.0
0	5054	5.0
0	6915	5.0
0	4772	4.0
0	2980	5.0
0	7060	5.0
0	1773	5.0
0	6089	5.0
0	1151	4.0
0	2458	5.0
0	2511	5.0
0	2537	5.0
0	2923	5.0
0	3274	5.0
1	5022	4.0
1	2474	5.0
1	689	5.0
1	3065	4.0
1	2722	4.0
1	3053	5.0
1	4883	5.0
1	2097	5.0
1	1933	2.0
1	4191	5.0
1	4866	5.0
1	5398	3.0
1	4854	3.0
1	404	4.0
1	176	5.0
2	2442	5.0
2	1513	5.0
2	2621	4.0
2	583	3.0
2	4959	4.0
2	2338	5.0
2	5151	5.0
2	3773	4.0
2	2791	2.0
2	4479	5.0
2	6218	5.0
2	2334	5.0
2	1430	5.0
2	6435	3.0
2	2549	1.0
2	340	3.0
2	3556	4.0
2	5794	5.0
3	1966	4.0
3	4783	5.0
3	6396	5.0
3	5262	5.0
3	4648	5.0
3	7606	5.0
3	5610	5.0
3	4300	5.0
3	2681	5.0
3	4080	5.0
3	162	5.0
3	1301	4.0
3	2377	4.0
3	628	5.0
3	6833	5.0
4	3316	5.0
4	7290	5.0
4	1893	5.0
4	2104	5.0
4	3058	5.0
4	3746	5.0
4	2093	5.0
4	2897	5.0
4	718	4.0
4	7650	4.0
4	1856	5.0
4	3682	5.0
4	3679	4.0
4	1999	4.0
4	4874	2.0
4	5144	4.0
4	7012	5.0
4	4136	5.0
4	7100	3.0
4	1354	5.0
4	4426	1.0
4	5056	5.0
4	5906	5.0
4	5607	5.0
4	2395	3.0
4	3250	4.0
4	5528	3.0
4	5374	5.0
4	7410	3.0
4	4578	3.0
4	2563	4.0
4	4557	3.0
4	4994	5.0
4	1535	4.0
4	1333	5.0
4	6710	3.0
4	3738	5.0
4	6626	4.0
4	4118	5.0
4	6117	5.0
4	7146	5.0
4	4925	4.0
5	5979	5.0
5	6292	5.0
5	758	5.0
5	4222	5.0
5	7907	5.0
5	3999	5.0
5	5480	1.0
5	4020	5.0
5	6626	4.0
5	1375	3.0
5	1612	2.0
5	2433	1.0
5	2887	3.0
5	5391	4.0
5	3966	3.0
5	2892	3.0
5	649	4.0
5	4882	5.0
5	6485	3.0
5	5631	5.0
5	215	5.0
5	6660	3.0
5	3436	5.0
5	5826	2.0
5	7831	1.0
5	7110	3.0
5	3884	5.0
5	4274	4.0
5	5148	4.0
5	6172	5.0
5	7341	5.0
5	1210	1.0
5	1337	5.0
5	4822	5.0
5	6168	5.0
5	3366	4.0
6	7516	5.0
6	365	5.0
6	4640	3.0
6	166	4.0
6	3617	5.0
6	379	4.0
6	2146	5.0
6	7397	4.0
6	486	5.0
6	2547	4.0
6	5134	5.0
6	1333	5.0
6	1639	5.0
