0	5217	5.0
0	4803	4.0
0	4673	4.0
0	10140	5.0
0	425	1.0
0	9193	4.0
0	856	5.0
0	7854	4.0
0	11934	3.0
0	4389	5.0
0	5737	5.0
0	11616	3.0
0	11993	1.0
0	1805	4.0
0	955	2.0
0	11249	5.0
0	6802	3.0
0	5765	4.0
0	10424	1.0
0	7272	5.0
0	2259	4.0
0	7026	3.0
0	11085	5.0
0	3963	3.0
0	7997	2.0
0	9176	4.0
0	9465	4.0
0	7369	3.0
1	9338	3.0
1	8540	5.0
1	3699	3.0
1	9825	4.0
1	6145	5.0
1	4883	2.0
1	2494	3.0
1	11196	2.0
1	10418	4.0
1	7055	2.0
1	6492	4.0
1	10341	4.0
1	7113	3.0
1	3760	4.0
1	11259	2.0
1	9848	4.0
1	10338	4.0
1	1325	3.0
2	10361	4.0
2	4714	1.0
2	873	1.0
2	12067	1.0
2	10211	5.0
2	4967	1.0
2	5233	5.0
2	10495	1.0
2	5535	1.0
2	11664	4.0
2	194	3.0
2	879	3.0
2	7712	3.0
2	11574	1.0
2	8885	4.0
3	2248	3.0
3	2964	5.0
3	4389	2.0
3	4396	5.0
3	4846	1.0
3	7677	5.0
3	7156	1.0
3	5875	3.0
3	11623	2.0
3	8863	2.0
3	46	3.0
3	3759	1.0
3	6857	5.0
3	6776	1.0
3	11937	4.0
3	2814	3.0
3	8236	5.0
4	8800	5.0
4	12121	5.0
4	6190	5.0
4	4917	4.0
4	8005	4.0
4	8695	5.0
4	4573	5.0
4	71	5.0
4	3760	5.0
4	9393	5.0
4	2053	5.0
4	7637	3.0
4	7202	5.0
4	11038	5.0
4	6577	5.0
4	5233	5.0
5	371	4.0
5	1992	4.0
5	6547	5.0
5	4492	5.0
5	6663	1.0
5	8058	3.0
5	4881	5.0
5	2590	5.0
5	8794	3.0
5	4142	5.0
5	2311	4.0
5	11398	5.0
5	8204	5.0
5	2780	4.0
5	912	3.0
5	11238	4.0
5	2731	3.0
5	3052	5.0
5	1686	3.0
5	11616	5.0
5	3951	4.0
5	5843	5.0
5	127	4.0
5	7149	1.0
5	11604	4.0
5	2136	4.0
5	3729	4.0
5	952	4.0
5	4387	4.0
5	8330	5.0
5	2777	5.0
5	4799	5.0
5	9610	4.0
5	6130	3.0
5	5486	4.0
5	7563	4.0
5	1972	4.0
5	6507	5.0
5	835	5.0
5	5967	4.0
5	9836	5.0
6	9568	5.0
6	7013	4.0
6	9383	4.0
6	7650	5.0
6	11430	4.0
6	1059	1.0
6	5753	4.0
6	3231	5.0
6	5445	5.0
6	4084	3.0
6	8381	3.0
6	1457	5.0
6	11081	4.0
6	9191	4.0
6	8336	5.0
6	8516	4.0
6	9770	5.0
6	11123	5.0
6	9348	4.0
6	5426	4.0
6	8685	5.0
6	1131	1.0
6	6944	4.0
7	2225	5.0
7	806	5.0
7	4260	5.0
7	858	5.0
7	7597	5.0
7	11632	4.0
7	7951	5.0
7	11701	5.0
7	4847	5.0
7	12026	4.0
7	10313	5.0
7	3729	5.0
7	8330	5.0
7	6631	4.0
7	10549	5.0
8	3466	3.0
8	4559	4.0
8	7553	5.0
8	6716	4.0
8	8695	5.0
8	1449	4.0
8	5112	4.0
8	8800	4.0
8	7581	5.0
8	5233	5.0
8	2684	4.0
8	10640	2.0
8	9176	5.0
8	1303	5.0
8	10476	3.0
8	253	4.0
8	5753	4.0
8	10310	4.0
8	7469	5.0
8	11745	5.0
8	11345	5.0
8	7854	5.0
8	9396	2.0
8	8826	3.0
8	2731	4.0
8	4863	5.0
8	3832	4.0
8	6749	5.0
8	5660	5.0
8	11959	5.0
8	6293	4.0
8	7622	5.0
8	3629	3.0
8	682	4.0
8	10552	2.0
8	4593	5.0
8	7253	4.0
8	12198	2.0
8	9465	5.0
8	6831	4.0
8	4773	5.0
8	7963	2.0
8	5321	5.0
8	194	3.0
8	2835	5.0
8	2444	4.0
9	10140	5.0
9	5067	2.0
9	9519	2.0
9	10587	5.0
9	5112	2.0
9	3173	4.0
9	671	3.0
9	5817	4.0
9	10879	2.0
9	12243	5.0
9	12189	5.0
9	4766	1.0
9	281	4.0
9	9563	4.0
9	2449	2.0
9	11811	4.0
9	6716	5.0
9	3014	5.0
10	11378	2.0
10	4905	5.0
10	3767	4.0
10	8005	5.0
10	6986	1.0
